Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
OGD-OGD,43,AdultIncome,0.9+0.9,0.014428623285541158,0.053087492985996396,0.0006015776486240985
OGD-OGD,46,AdultIncome,0.9+0.9,0.013860374853259472,0.053087492985996396,0.000599725163648651
OGD-OGD,49,AdultIncome,0.9+0.9,0.0134493288410617,0.053087492985996396,0.0005983851572033072
OGD,1,AdultIncome,0.8+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
OGD,4,AdultIncome,0.8+0,0.0435801762540423,0.05708337123839118,0.0007365702417443684
OGD,7,AdultIncome,0.8+0,0.02179914934486876,0.05708337123839118,0.0006655642823666161
OGD,10,AdultIncome,0.8+0,0.012549028495499562,0.05708337123839118,0.0006354089683858516
OGD,13,AdultIncome,0.8+0,0.008290473124028194,0.05708337123839118,0.0006215261146996805
OGD,16,AdultIncome,0.8+0,0.006230428974020002,0.05708337123839118,0.0006148103885843868
OGD,19,AdultIncome,0.8+0,0.005206483407287636,0.05708337123839118,0.0006114723348911606
OGD,22,AdultIncome,0.8+0,0.004690190606433107,0.05708337123839118,0.0006097892248248917
OGD,25,AdultIncome,0.8+0,0.004427922729109442,0.05708337123839118,0.0006089342338127146
OGD,28,AdultIncome,0.8+0,0.004294183297801029,0.05708337123839118,0.0006084982444231285
OGD,31,AdultIncome,0.8+0,0.004225850451692312,0.05708337123839118,0.0006082754799357058
OGD,34,AdultIncome,0.8+0,0.004190901155634496,0.05708337123839118,0.0006081615455327729
OGD,37,AdultIncome,0.8+0,0.004173016842320942,0.05708337123839118,0.0006081032428260206
OGD,40,AdultIncome,0.8+0,0.004163862622939894,0.05708337123839118,0.0006080734001499973
OGD,43,AdultIncome,0.8+0,0.004159176330744201,0.05708337123839118,0.0006080581228779632
OGD,46,AdultIncome,0.8+0,0.00415677712427408,0.05708337123839118,0.000608050301485617
OGD,49,AdultIncome,0.8+0,0.004155548776470002,0.05708337123839118,0.0006080462970823977
Hedge,1,AdultIncome,0.8+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Hedge,4,AdultIncome,0.8+0,0.06448931412942648,0.07066829806070947,0.000940583118634599
Hedge,7,AdultIncome,0.8+0,0.046732073563259084,0.07066829806070947,0.0008826946679403294
Hedge,10,AdultIncome,0.8+0,0.03768470100971699,0.07066829806070947,0.0008532003116507444
Hedge,13,AdultIncome,0.8+0,0.03181867378768869,0.07066829806070947,0.0008340771136319817
Hedge,16,AdultIncome,0.8+0,0.029879067569149546,0.07066829806070947,0.0008277540141318191
Hedge,19,AdultIncome,0.8+0,0.028428751452583768,0.07066829806070947,0.0008230259961330716
Hedge,22,AdultIncome,0.8+0,0.02788707311310094,0.07066829806070947,0.0008212601294303899
Hedge,25,AdultIncome,0.8+0,0.027513093278805544,0.07066829806070947,0.0008200409584044868
Hedge,28,AdultIncome,0.8+0,0.027372258858228984,0.07066829806070947,0.0008195818394112391
Hedge,31,AdultIncome,0.8+0,0.027274648728245574,0.07066829806070947,0.0008192636312315528
Hedge,34,AdultIncome,0.8+0,0.02724108366384913,0.07066829806070947,0.0008191542094118662
Hedge,37,AdultIncome,0.8+0,0.027215524074161737,0.07066829806070947,0.0008190708853705057
Hedge,40,AdultIncome,0.8+0,0.02720587207198065,0.07066829806070947,0.0008190394199268588
Hedge,43,AdultIncome,0.8+0,0.027199173791877824,0.07066829806070947,0.0008190175835916454
Hedge,46,AdultIncome,0.8+0,0.027195748740423395,0.07066829806070947,0.0008190064040480737
Hedge,49,AdultIncome,0.8+0,0.02719470828601493,0.07066829806070947,0.0008190030260811468
Prod,1,AdultIncome,0.8+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Prod,4,AdultIncome,0.8+0,0.05566094345943313,0.08470081219956903,0.001052127847980213
Prod,7,AdultIncome,0.8+0,0.03470373691609592,0.06600965469218299,0.0007968959607974398
Prod,10,AdultIncome,0.8+0,0.0259301622494702,0.05772858619996362,0.0006771208084932628
Prod,13,AdultIncome,0.8+0,0.02023149447886497,0.05772858619996362,0.0006669058906750836
Prod,16,AdultIncome,0.8+0,0.018530039792042423,0.05772858619996362,0.0006613591631089595
Prod,19,AdultIncome,0.8+0,0.01726100801567202,0.05772858619996362,0.0006572221304916367
Prod,22,AdultIncome,0.8+0,0.016832013607292397,0.05772858619996362,0.0006558236124299445
Prod,25,AdultIncome,0.8+0,0.01655659372480336,0.05772858619996362,0.0006547644103200686
Prod,28,AdultIncome,0.8+0,0.016409546315779327,0.05772858619996362,0.0006544463727127955
Prod,31,AdultIncome,0.8+0,0.01634688337565994,0.05772858619996362,0.000654170807017269
Prod,34,AdultIncome,0.8+0,0.01629950578796249,0.05772858619996362,0.0006540876415436612
Prod,37,AdultIncome,0.8+0,0.016284637092559777,0.05772858619996362,0.0006540391697252218
Prod,40,AdultIncome,0.8+0,0.016273313179295555,0.05772858619996362,0.0006540022538659013
Prod,43,AdultIncome,0.8+0,0.01626903678076372,0.05772858619996362,0.0006539883128436666
Prod,46,AdultIncome,0.8+0,0.016266068969145123,0.05772858619996362,0.0006539786378034538
Prod,49,AdultIncome,0.8+0,0.016264660248298667,0.05772858619996362,0.0006539736843190417
GD,1,AdultIncome,0.8+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
GD,4,AdultIncome,0.8+0,0.034926105516183886,0.08470081219956903,0.0009730548649096632
GD,7,AdultIncome,0.8+0,0.06249106413029949,0.08470081219956903,0.0008822340593402948
GD,10,AdultIncome,0.8+0,0.1078644325788885,0.08470081219956903,0.0008822340593402948
GD,13,AdultIncome,0.8+0,0.1490441169138664,0.10409702682463094,0.0010832377968390495
GD,16,AdultIncome,0.8+0,0.15855960195273588,0.11053787226386616,0.0011476462512314016
GD,19,AdultIncome,0.8+0,0.16952144071751357,0.11795772620986515,0.0012218447906913914
GD,22,AdultIncome,0.8+0,0.1724858637369396,0.11964615519668803,0.0012387290805596202
GD,25,AdultIncome,0.8+0,0.17528855665830156,0.12186137402739965,0.0012608812688667365
GD,28,AdultIncome,0.8+0,0.17594245581106194,0.12230398555572136,0.0012653073841499534
GD,31,AdultIncome,0.8+0,0.17669574763504184,0.12281387403634794,0.0012704062689562192
GD,34,AdultIncome,0.8+0,0.17691001730941835,0.12295890898194839,0.0012718566184122238
GD,37,AdultIncome,0.8+0,0.17710748824132375,0.12309257318781378,0.0012731932604708777
GD,40,AdultIncome,0.8+0,0.17715242384893956,0.12312298922043736,0.0012734974207971137
GD,43,AdultIncome,0.8+0,0.17720418966891294,0.12315802849001975,0.0012738478134929373
GD,46,AdultIncome,0.8+0,0.17721635333607327,0.1231660018704758,0.001273927547297498
GD,49,AdultIncome,0.8+0,0.17722992343518426,0.12317238057484067,0.0012739913343411465
OGD,1,AdultIncome,0.85+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
OGD,4,AdultIncome,0.85+0,0.032622224093148286,0.05656716217927984,0.0006956853218649768
OGD,7,AdultIncome,0.85+0,0.008788278101885427,0.045495437759721084,0.0004992287588986969
OGD,10,AdultIncome,0.85+0,0.0027408032915029012,0.045495437759721084,0.0004875549042483728
OGD,13,AdultIncome,0.85+0,0.0009643483672990889,0.045495437759721084,0.00048176367655693164
OGD,16,AdultIncome,0.85+0,9.243079019026352e-05,0.045495437759721084,0.0004783185856417585
OGD,19,AdultIncome,0.85+0,0.0003744163436849477,0.045495437759721084,0.0004773993151757676
OGD,22,AdultIncome,0.85+0,0.0013162498984680357,0.045495437759721084,0.00048291087250555904
OGD,25,AdultIncome,0.85+0,0.0006409893851794986,0.045495437759721084,0.00048070952907139066
OGD,28,AdultIncome,0.85+0,1.2886274434288288e-05,0.045495437759721084,0.0004786376534294126
OGD,31,AdultIncome,0.85+0,0.00038949323185055273,0.045495437759721084,0.0004786376534294126
OGD,34,AdultIncome,0.85+0,0.0006588516657054299,0.045495437759721084,0.0004786376534294126
OGD,37,AdultIncome,0.85+0,1.4700915141459353e-05,0.045495437759721084,0.0004786376534294126
OGD,40,AdultIncome,0.85+0,7.853471329240088e-05,0.045495437759721084,0.0004786376534294126
OGD,43,AdultIncome,0.85+0,0.0001642225501533873,0.045495437759721084,0.0004786376534294126
OGD,46,AdultIncome,0.85+0,1.5121217893616302e-05,0.045495437759721084,0.0004786376534294126
OGD,49,AdultIncome,0.85+0,6.475755606735101e-06,0.045495437759721084,0.0004786376534294126
Hedge,1,AdultIncome,0.85+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Hedge,4,AdultIncome,0.85+0,0.05604316017968647,0.0703971138795404,0.0009050510334558001
Hedge,7,AdultIncome,0.85+0,0.03330344361899549,0.0703971138795404,0.0008362056086311638
Hedge,10,AdultIncome,0.85+0,0.02038023297517427,0.0703971138795404,0.0007940760536826395
Hedge,13,AdultIncome,0.85+0,0.010877092892325775,0.0703971138795404,0.0007630958991886554
Hedge,16,AdultIncome,0.85+0,0.006367281564001321,0.0703971138795404,0.0007462431018013163
Hedge,19,AdultIncome,0.85+0,0.003891738677648827,0.0703971138795404,0.0007403237048529668
Hedge,22,AdultIncome,0.85+0,0.0021339302621452855,0.0703971138795404,0.0007345932646186476
Hedge,25,AdultIncome,0.85+0,0.001430076747018204,0.0703971138795404,0.0007322987082457361
Hedge,28,AdultIncome,0.85+0,0.0007941018433578978,0.0703971138795404,0.0007302254355592426
Hedge,31,AdultIncome,0.85+0,0.0004080407990831341,0.0703971138795404,0.0007289668798932759
Hedge,34,AdultIncome,0.85+0,0.00023862437294050232,0.0703971138795404,0.0007284145838090384
Hedge,37,AdultIncome,0.85+0,9.447316507728969e-05,0.0703971138795404,0.0007279446521179173
Hedge,40,AdultIncome,0.85+0,2.5594765120239856e-05,0.0703971138795404,0.000727656834615702
Hedge,43,AdultIncome,0.85+0,5.531848231748768e-05,0.0703971138795404,0.000727656834615702
Hedge,46,AdultIncome,0.85+0,4.536759755732226e-06,0.0703971138795404,0.0007276514602142723
Hedge,49,AdultIncome,0.85+0,2.3908306001209534e-06,0.0703971138795404,0.0007276288763296171
Prod,1,AdultIncome,0.85+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Prod,4,AdultIncome,0.85+0,0.047720544444443486,0.08470081219956903,0.0010262422158540236
Prod,7,AdultIncome,0.85+0,0.022004518023481957,0.07094819965934487,0.000804882066692556
Prod,10,AdultIncome,0.85+0,0.006270444728018115,0.07094819965934487,0.0007506479821578961
Prod,13,AdultIncome,0.85+0,0.005165517308363836,0.07094819965934487,0.0007428172935969447
Prod,16,AdultIncome,0.85+0,0.0025981672068116084,0.07094819965934487,0.0007377738301430642
Prod,19,AdultIncome,0.85+0,0.0015771912366221454,0.07094819965934487,0.0007377738301430642
Prod,22,AdultIncome,0.85+0,0.0008475363237174901,0.07094819965934487,0.0007359104893011976
Prod,25,AdultIncome,0.85+0,0.0005826534481835643,0.07094819965934487,0.0007346041406652218
Prod,28,AdultIncome,0.85+0,0.00041992453780868703,0.07094819965934487,0.0007340272009232812
Prod,31,AdultIncome,0.85+0,0.00023673758448480373,0.07094819965934487,0.0007336127448630204
Prod,34,AdultIncome,0.85+0,0.00014270487186583266,0.07094819965934487,0.0007336127448630204
Prod,37,AdultIncome,0.85+0,8.668944507996405e-05,0.07094819965934487,0.0007334301350560783
Prod,40,AdultIncome,0.85+0,4.638947585543037e-05,0.07094819965934487,0.0007332372377123922
Prod,43,AdultIncome,0.85+0,3.453369441979023e-05,0.07094819965934487,0.0007332372377123922
Prod,46,AdultIncome,0.85+0,1.8725797086565034e-05,0.07094819965934487,0.0007332013884609448
Prod,49,AdultIncome,0.85+0,9.77005640630564e-06,0.07094819965934487,0.000733179378514144
GD,1,AdultIncome,0.85+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
GD,4,AdultIncome,0.85+0,0.3360804410667661,0.22427428414553288,0.0021734365261892917
GD,7,AdultIncome,0.85+0,0.03783281580490873,0.08470081219956903,0.0009940083059908783
GD,10,AdultIncome,0.85+0,0.00737534069575193,0.08470081219956903,0.0008466301067253061
GD,13,AdultIncome,0.85+0,0.014236837407855517,0.08470081219956903,0.0009170856204569915
GD,16,AdultIncome,0.85+0,0.03400995356017075,0.08470081219956903,0.0009632025088769297
GD,19,AdultIncome,0.85+0,0.011794109729374879,0.08470081219956903,0.0008640009628815518
GD,22,AdultIncome,0.85+0,0.026191006740472894,0.08470081219956903,0.0008640009628815518
GD,25,AdultIncome,0.85+0,0.03679234769671235,0.08470081219956903,0.0008640009628815518
GD,28,AdultIncome,0.85+0,0.04154304963216408,0.08470081219956903,0.0008640009628815518
GD,31,AdultIncome,0.85+0,0.046220421037572214,0.08470081219956903,0.0008640009628815518
GD,34,AdultIncome,0.85+0,0.04757069827970836,0.08470081219956903,0.0008640009628815518
GD,37,AdultIncome,0.85+0,0.04937058093969485,0.08470081219956903,0.0008640009628815518
GD,40,AdultIncome,0.85+0,0.049968069014594364,0.08470081219956903,0.0008640009628815518
GD,43,AdultIncome,0.85+0,0.050646893887990145,0.08470081219956903,0.0008640009628815518
GD,46,AdultIncome,0.85+0,0.05084453622596676,0.08470081219956903,0.0008640009628815518
GD,49,AdultIncome,0.85+0,0.051100554698162055,0.08470081219956903,0.0008640009628815518
OGD,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
OGD,4,AdultIncome,0.9+0,0.021703578572586982,0.04978445112651212,0.000592263521356612
OGD,7,AdultIncome,0.9+0,0.008772239973846902,0.04978445112651212,0.0005501074693453369
OGD,10,AdultIncome,0.9+0,0.00388368527863095,0.04978445112651212,0.0005244734027698882
OGD,13,AdultIncome,0.9+0,0.012556398567905318,0.04978445112651212,0.0005244734027698882
OGD,16,AdultIncome,0.9+0,0.03386591425574572,0.04978445112651212,0.0005244734027698882
OGD,19,AdultIncome,0.9+0,0.0009090085103997446,0.04978445112651212,0.0005244734027698882
OGD,22,AdultIncome,0.9+0,0.0005599353263172643,0.04978445112651212,0.0005196846585645274
OGD,25,AdultIncome,0.9+0,0.015448187930857806,0.04978445112651212,0.0005211021974853374
OGD,28,AdultIncome,0.9+0,0.008349226914024802,0.04978445112651212,0.0005211021974853374
OGD,31,AdultIncome,0.9+0,0.0010741801692493646,0.04978445112651212,0.0005211021974853374
OGD,34,AdultIncome,0.9+0,0.005773762742331004,0.04978445112651212,0.0005211021974853374
OGD,37,AdultIncome,0.9+0,0.003071610439735613,0.04978445112651212,0.0005211021974853374
OGD,40,AdultIncome,0.9+0,0.0005577684455412897,0.04978445112651212,0.0005211021974853374
OGD,43,AdultIncome,0.9+0,0.0020847369375644477,0.04978445112651212,0.0005211021974853374
OGD,46,AdultIncome,0.9+0,8.204386363435438e-05,0.04978445112651212,0.0005212425806004228
OGD,49,AdultIncome,0.9+0,0.00023671181839075357,0.04978445112651212,0.0005222817213674616
Hedge,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Hedge,4,AdultIncome,0.9+0,0.05201340865151452,0.06678123118256055,0.0008341920744558684
Hedge,7,AdultIncome,0.9+0,0.01703909543859905,0.06678123118256055,0.0007470251472352835
Hedge,10,AdultIncome,0.9+0,0.018517746234373557,0.06678123118256055,0.0006946241618424519
Hedge,13,AdultIncome,0.9+0,0.0017435959438076621,0.06678123118256055,0.0006946241618424519
Hedge,16,AdultIncome,0.9+0,0.002049498843677637,0.06678123118256055,0.0006847964949390561
Hedge,19,AdultIncome,0.9+0,0.00040339301625993686,0.06678123118256055,0.0006927929011916645
Hedge,22,AdultIncome,0.9+0,0.0013989718092684979,0.06678123118256055,0.0006869172074459553
Hedge,25,AdultIncome,0.9+0,0.0005005803070777394,0.06678123118256055,0.0006916041452537154
Hedge,28,AdultIncome,0.9+0,0.0008161723853888501,0.06678123118256055,0.0006888171285281863
Hedge,31,AdultIncome,0.9+0,3.1693794501084236e-05,0.06678123118256055,0.0006915506658874876
Hedge,34,AdultIncome,0.9+0,0.0017979236656595168,0.06678123118256055,0.0006915506658874876
Hedge,37,AdultIncome,0.9+0,1.568308997373915e-05,0.06678123118256055,0.0006914295778266191
Hedge,40,AdultIncome,0.9+0,0.0009577447116875976,0.06678123118256055,0.0006914295778266191
Hedge,43,AdultIncome,0.9+0,9.495650759053374e-06,0.06678123118256055,0.0006914939159120816
Hedge,46,AdultIncome,0.9+0,0.000509183612451255,0.06678123118256055,0.0006914939159120816
Hedge,49,AdultIncome,0.9+0,5.5592550677660405e-06,0.06678123118256055,0.000691459720323452
Prod,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Prod,4,AdultIncome,0.9+0,0.055248889741816215,0.08470081219956903,0.0010507845564239166
Prod,7,AdultIncome,0.9+0,0.009136275866231438,0.04965209052292783,0.0005299055938672203
Prod,10,AdultIncome,0.9+0,0.0032983997155418567,0.04965209052292783,0.0005094336823000195
Prod,13,AdultIncome,0.9+0,0.0033243359390302393,0.04965209052292783,0.0005275238828931682
Prod,16,AdultIncome,0.9+0,0.0014721040276550828,0.04965209052292783,0.000516926483858409
Prod,19,AdultIncome,0.9+0,0.0014926975869982752,0.04965209052292783,0.000525052618076447
Prod,22,AdultIncome,0.9+0,0.0004958301327625529,0.04965209052292783,0.0005185700349053384
Prod,25,AdultIncome,0.9+0,0.0009869833019157206,0.04965209052292783,0.0005234039938801196
Prod,28,AdultIncome,0.9+0,8.80997141528208e-05,0.04965209052292783,0.0005200815781557778
Prod,31,AdultIncome,0.9+0,0.0025991758500351885,0.04965209052292783,0.0005200815781557778
Prod,34,AdultIncome,0.9+0,0.00018817327563783962,0.04965209052292783,0.0005200815781557778
Prod,37,AdultIncome,0.9+0,0.0003048713726688869,0.04965209052292783,0.0005211803148891727
Prod,40,AdultIncome,0.9+0,2.3879705826550984e-05,0.04965209052292783,0.0005201085892160729
Prod,43,AdultIncome,0.9+0,0.00017912506207379205,0.04965209052292783,0.0005207703830039934
Prod,46,AdultIncome,0.9+0,3.7666490618204485e-06,0.04965209052292783,0.0005201987160939437
Prod,49,AdultIncome,0.9+0,8.628538486350445e-05,0.04965209052292783,0.000520467726459096
GD,1,AdultIncome,0.9+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
GD,4,AdultIncome,0.9+0,0.19649209250279734,0.12978966517487148,0.001201551549809381
GD,7,AdultIncome,0.9+0,0.17590979436777326,0.12228187766451187,0.0013191638785844523
GD,10,AdultIncome,0.9+0,0.11583220968325256,0.08470081219956903,0.0009125104754894749
GD,13,AdultIncome,0.9+0,0.20360501511998616,0.13978073055919424,0.001494152407531276
GD,16,AdultIncome,0.9+0,0.16410218201626509,0.10786556920054749,0.0009823105900661413
GD,19,AdultIncome,0.9+0,0.025183534608834088,0.08470081219956903,0.0008709004641140394
GD,22,AdultIncome,0.9+0,0.09487399543850773,0.08470081219956903,0.0008709004641140394
GD,25,AdultIncome,0.9+0,0.11914310682150087,0.08470081219956903,0.0009346365322969845
GD,28,AdultIncome,0.9+0,0.1564932692399274,0.10271524518103385,0.0010824821074350158
GD,31,AdultIncome,0.9+0,0.17082393682047126,0.1181217763434563,0.0012775628653738966
GD,34,AdultIncome,0.9+0,0.1906733444862823,0.12597889637314932,0.0013561340656708268
GD,37,AdultIncome,0.9+0,0.1975276583649869,0.13686179332627718,0.0014649630352021055
GD,40,AdultIncome,0.9+0,0.20807644742431305,0.1410373890519773,0.0015067189924591064
GD,43,AdultIncome,0.9+0,0.00018276312362514423,0.08470081219956903,0.0008709004641140394
GD,46,AdultIncome,0.9+0,0.00575113559083348,0.08470081219956903,0.0008709004641140394
GD,49,AdultIncome,0.9+0,0.007686996282491293,0.08470081219956903,0.0008709004641140394
OGD,1,AdultIncome,0.95+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
OGD,4,AdultIncome,0.95+0,0.022681131180943698,0.02735858011618796,0.00029019659351180415
OGD,7,AdultIncome,0.95+0,0.1530561598855282,0.10038873318306368,0.0009159454997075862
OGD,10,AdultIncome,0.95+0,0.13670613809751495,0.08932172368911226,0.000805275404768072
OGD,13,AdultIncome,0.95+0,0.0050605531007143385,0.023012933237964772,0.00025237730008125555
OGD,16,AdultIncome,0.95+0,0.024477408629605995,0.028574445136789237,0.0002857444513678924
OGD,19,AdultIncome,0.95+0,0.06565809310618033,0.04123069368068471,0.0003243651046837966
OGD,22,AdultIncome,0.95+0,0.012743671938675217,0.023012933237964772,0.00025237730008125555
OGD,25,AdultIncome,0.95+0,0.05379821232970484,0.033202972687272195,0.00025237730008125555
OGD,28,AdultIncome,0.95+0,0.0038493011601176746,0.023012933237964772,0.00025237730008125555
OGD,31,AdultIncome,0.95+0,0.045196963710741375,0.02738095597316052,0.00025237730008125555
OGD,34,AdultIncome,0.95+0,0.026337995983908038,0.023012933237964772,0.00025237730008125555
OGD,37,AdultIncome,0.95+0,0.008822959129944612,0.023012933237964772,0.00025237730008125555
OGD,40,AdultIncome,0.95+0,0.021149400479628336,0.023012933237964772,0.00025237730008125555
OGD,43,AdultIncome,0.95+0,0.004684091423599794,0.023012933237964772,0.00025237730008125555
OGD,46,AdultIncome,0.95+0,0.017370006010422358,0.023012933237964772,0.00025237730008125555
OGD,49,AdultIncome,0.95+0,0.001611629319427293,0.023012933237964772,0.00025237730008125555
Hedge,1,AdultIncome,0.95+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
Hedge,4,AdultIncome,0.95+0,0.048005886909494665,0.06142962340279469,0.0007449134823201746
Hedge,7,AdultIncome,0.95+0,0.01047067994894475,0.04299789334831213,0.00045761272250335183
Hedge,10,AdultIncome,0.95+0,0.03676491423046996,0.04299789334831213,0.00045761272250335183
Hedge,13,AdultIncome,0.95+0,0.004052327169597296,0.04299789334831213,0.00045761272250335183
Hedge,16,AdultIncome,0.95+0,0.030729562127986727,0.04299789334831213,0.00045761272250335183
Hedge,19,AdultIncome,0.95+0,0.0008818466454746078,0.04299789334831213,0.00045651927754310835
Hedge,22,AdultIncome,0.95+0,0.02343185817023292,0.04299789334831213,0.00045553954402336025
Hedge,25,AdultIncome,0.95+0,0.00047002582002266164,0.04299789334831213,0.00045474650164604834
Hedge,28,AdultIncome,0.95+0,0.017136462202549663,0.04299789334831213,0.00045474650164604834
Hedge,31,AdultIncome,0.95+0,0.00040270521296782323,0.04299789334831213,0.00045474650164604834
Hedge,34,AdultIncome,0.95+0,0.0024707859766665598,0.04299789334831213,0.00044558972418600666
Hedge,37,AdultIncome,0.95+0,0.0002723474371221484,0.04299789334831213,0.0004542738004059288
Hedge,40,AdultIncome,0.95+0,0.008979744487594045,0.04299789334831213,0.0004542738004059288
Hedge,43,AdultIncome,0.95+0,0.0001991563690546347,0.04299789334831213,0.0004542738004059288
Hedge,46,AdultIncome,0.95+0,0.0013431976825070602,0.04299789334831213,0.0004492656522744201
Hedge,49,AdultIncome,0.95+0,0.0001286248604701501,0.04299789334831213,0.00045401903160681065
Prod,1,AdultIncome,0.95+0,0.1524469022482417,0.15671055571170153,0.0015671055571170153
Prod,4,AdultIncome,0.95+0,0.08050274845165248,0.08470081219956903,0.0011331119174413575
Prod,7,AdultIncome,0.95+0,0.031921444542065976,0.05826379257106385,0.0007512923417028412
Prod,10,AdultIncome,0.95+0,0.06136578694404976,0.05826379257106385,0.0006763303304411237
Prod,13,AdultIncome,0.95+0,0.028011498630401727,0.05826379257106385,0.0006317946616140373
Prod,16,AdultIncome,0.95+0,0.02459423865541654,0.05826379257106385,0.0007016959202649589
Prod,19,AdultIncome,0.95+0,0.015162786922958476,0.05826379257106385,0.0006317946616140373
Prod,22,AdultIncome,0.95+0,0.006258821454952027,0.05826379257106385,0.0006067082618942927
Prod,25,AdultIncome,0.95+0,0.020567732026765807,0.05826379257106385,0.0006744412855834291
Prod,28,AdultIncome,0.95+0,0.0007248839320735038,0.05826379257106385,0.0006067082618942927
Prod,31,AdultIncome,0.95+0,0.01767891926472415,0.05826379257106385,0.0006067082618942927
Prod,34,AdultIncome,0.95+0,0.001435715629772389,0.05826379257106385,0.0006067082618942927
Prod,37,AdultIncome,0.95+0,0.011443202534218419,0.05826379257106385,0.0006126791327061198
Prod,40,AdultIncome,0.95+0,0.000367501349091794,0.05826379257106385,0.0006067082618942927
Prod,43,AdultIncome,0.95+0,0.007859767963482997,0.05826379257106385,0.0006067082618942927
Prod,46,AdultIncome,0.95+0,0.00012417350801216244,0.05826379257106385,0.0006067082618942927
Prod,49,AdultIncome,0.95+0,0.005959812964309139,0.05826379257106385,0.0006064313525356854
GD,1,AdultIncome,0.95+0,0.12468399021923827,0.12771423835571027,0.0012771423835571027
GD,4,AdultIncome,0.95+0,0.10391598245368654,0.08470081219956903,0.0008125972256754516
GD,7,AdultIncome,0.95+0,0.020662820637947856,0.08470081219956903,0.0008125972256754516
GD,10,AdultIncome,0.95+0,0.07914579173707832,0.08470081219956903,0.0011286882502858006
GD,13,AdultIncome,0.95+0,0.01505595705261005,0.08470081219956903,0.0008276313050334814
GD,16,AdultIncome,0.95+0,0.05807181057325901,0.08470081219956903,0.0010599872539238963
GD,19,AdultIncome,0.95+0,0.010934397099187457,0.08470081219956903,0.0008386827348525818
GD,22,AdultIncome,0.95+0,0.01638365331079142,0.08470081219956903,0.0009240842217364923
GD,25,AdultIncome,0.95+0,0.007904671800701585,0.08470081219956903,0.0008468065512924137
GD,28,AdultIncome,0.95+0,0.25066471458671025,0.16645805196285984,0.0015411966310159677
GD,31,AdultIncome,0.95+0,0.006452240354507502,0.08470081219956903,0.0008496394058554764
GD,34,AdultIncome,0.95+0,0.0375442366977547,0.08470081219956903,0.0009930675405969741
GD,37,AdultIncome,0.95+0,0.029233739691689933,0.08470081219956903,0.0009377997715106878
GD,40,AdultIncome,0.95+0,0.037878117918630674,0.08470081219956903,0.000994155990489873
GD,43,AdultIncome,0.95+0,0.040915838751147834,0.08470081219956903,0.0008601613515286248
GD,46,AdultIncome,0.95+0,0.10286274823713176,0.08470081219956903,0.0008601613515286248
GD,49,AdultIncome,0.95+0,0.13225226489573588,0.09273095110221694,0.0010506933996348
Hedge-Hedge,1,AdultIncome,0.95+0.98,0.12735712213519002,0.1275484833416211,0.0012754848334162112
Hedge-Hedge,4,AdultIncome,0.95+0.98,0.09092544380805478,0.08285764703585904,0.0008285764703585904
Hedge-Hedge,7,AdultIncome,0.95+0.98,0.06493980898477465,0.05848848633429318,0.0007857400406179303
Hedge-Hedge,10,AdultIncome,0.95+0.98,0.054453013548814384,0.042930548649096636,0.0007857400406179303
Hedge-Hedge,13,AdultIncome,0.95+0.98,0.04321029150811371,0.042930548649096636,0.0005102781464425646
Hedge-Hedge,16,AdultIncome,0.95+0.98,0.04321029150811371,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,19,AdultIncome,0.95+0.98,0.04321029150811371,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,22,AdultIncome,0.95+0.98,0.03382645591189804,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,25,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,28,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,31,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,34,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,37,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,40,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,43,AdultIncome,0.95+0.98,0.025675870660415732,0.042930548649096636,0.0002691246385140194
Hedge-Hedge,46,AdultIncome,0.95+0.98,0.02319782891162119,0.042930548649096636,0.000314051243939498
