Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic),Validation Calibration Error
OGD,73,Bank Market,0.85+0,0.005721300653856852,0.03054231408032395,0.00027448765073929694,0.01568681264769959
OGD,85,Bank Market,0.85+0,0.005721137922775463,0.03054237606073196,0.0002744919688785774,0.01568681264769959
OGD,97,Bank Market,0.85+0,0.00572111629367759,0.030542385544542694,0.0002744925758874958,0.01568681264769959
Hedge,1,Bank Market,0.85+0,0.5994673119719501,0.5922365047377873,0.005922365047377873,0.6079284635168407
Hedge,13,Bank Market,0.85+0,0.019050080705486236,0.021715671887842618,0.00029601483636448823,0.021727105102315725
Hedge,25,Bank Market,0.85+0,0.010500039590055365,0.021715671887842618,0.00025877778807512346,0.021727105102315725
Hedge,37,Bank Market,0.85+0,0.009772008008067098,0.02144166335170192,0.000253604593292069,0.021445648896169057
Hedge,49,Bank Market,0.85+0,0.009680111146594117,0.02133908073143455,0.0002521319061834372,0.02134027794270033
Hedge,61,Bank Market,0.85+0,0.009665079413201362,0.021320811365440607,0.00025189809409026484,0.0213215119854977
Hedge,73,Bank Market,0.85+0,0.009663430429878661,0.021319385045534944,0.0002518760839780496,0.021320046895819355
Hedge,85,Bank Market,0.85+0,0.00966317015383567,0.02131910178648635,0.00025187201170932875,0.02131975593731243
Hedge,97,Bank Market,0.85+0,0.009663129634694446,0.02131905400128917,0.00025187136344266813,0.021319706853233002
Prod,1,Bank Market,0.85+0,0.5308470273569474,0.5237627145618894,0.005237627145618894,0.5398862869808236
Prod,13,Bank Market,0.85+0,0.008238004907366247,0.03534052536102414,0.00022998748568053625,0.011847406600523244
Prod,25,Bank Market,0.85+0,0.00623825872446366,0.03401077891943394,0.0002513266535259081,0.011282342823638833
Prod,37,Bank Market,0.85+0,0.006011072845897715,0.03369689559883844,0.0002494944290586442,0.010999742627472917
Prod,49,Bank Market,0.85+0,0.005976374653579003,0.03370671247333086,0.00025006709364079415,0.01101182452835726
Prod,61,Bank Market,0.85+0,0.0059709245276563915,0.033711274891605345,0.0002501857539180026,0.01101669909610904
Prod,73,Bank Market,0.85+0,0.005970171958026409,0.033711931506338236,0.0002502027931958547,0.011017398846981654
Prod,85,Bank Market,0.85+0,0.005970077437715951,0.03371188048411399,0.0002502037760852467,0.011017354187729584
Prod,97,Bank Market,0.85+0,0.005970063884408433,0.033711877231930774,0.00025020385460387275,0.011017352469320025
GD,1,Bank Market,0.85+0,0.8369917952485918,0.8292539074019462,0.008292539074019462,0.8434518647007807
GD,13,Bank Market,0.85+0,0.16500988662801166,0.21604138229926872,0.002930526451400658,0.22102991661542207
GD,25,Bank Market,0.85+0,0.1278279982301981,0.21604138229926872,0.0028421997857607227,0.22102991661542207
GD,37,Bank Market,0.85+0,0.15106411677329717,0.21604138229926872,0.0027839197529285122,0.22102991661542207
GD,49,Bank Market,0.85+0,0.15436926310389246,0.21604138229926872,0.002809200945435831,0.22102991661542207
GD,61,Bank Market,0.85+0,0.15484202304293657,0.21604138229926872,0.002812817104550509,0.22102991661542207
GD,73,Bank Market,0.85+0,0.1549080669221425,0.21604138229926872,0.002813317746878678,0.22102991661542207
GD,85,Bank Market,0.85+0,0.15491749516756678,0.21604138229926872,0.0028133943937597833,0.22102991661542207
GD,97,Bank Market,0.85+0,0.15491884817170934,0.21604138229926872,0.00281340474294096,0.22102991661542207
OGD,1,Bank Market,0.9+0,0.35833197752702,0.35161595955329394,0.0035161595955329394,0.36882463164806134
OGD,13,Bank Market,0.9+0,0.041896906132517835,0.05212036332662723,0.0004082277490683737,0.03075222048982887
OGD,25,Bank Market,0.9+0,0.006741688050178337,0.033769825888194084,0.0003120813520004849,0.01925580655891969
OGD,37,Bank Market,0.9+0,0.012407422257434079,0.02762590129085674,0.00029144136038157325,0.018031744271029146
OGD,49,Bank Market,0.9+0,0.010319581814739912,0.03232879249648204,0.00029326605911083014,0.017100142690742944
OGD,61,Bank Market,0.9+0,0.009696264995493016,0.032656911097889534,0.00029622083209057215,0.017061553667739215
OGD,73,Bank Market,0.9+0,0.00952150472176763,0.032702730634153625,0.0002963587893046477,0.017068589089458203
OGD,85,Bank Market,0.9+0,0.009474893738843446,0.03272071763894198,0.00029647324127447566,0.017068624548929323
OGD,97,Bank Market,0.9+0,0.009460554848388137,0.03272801036411773,0.0002965386127001259,0.017067780984212504
Hedge,1,Bank Market,0.9+0,0.5859432983524837,0.5787413629424578,0.005787413629424578,0.5945183862002853
Hedge,13,Bank Market,0.9+0,0.007654777681879868,0.03764951997237067,0.00025333039305647584,0.01443026298802802
Hedge,25,Bank Market,0.9+0,0.004024701371791541,0.03254797688233564,0.00023734914861199452,0.011849288889289945
Hedge,37,Bank Market,0.9+0,0.0036509556492517036,0.03705658753040909,0.00025077790974863465,0.014482746016894544
Hedge,49,Bank Market,0.9+0,0.0035440701109204623,0.03716116906219548,0.00025278275148255306,0.014581048275177406
Hedge,61,Bank Market,0.9+0,0.003508779164847679,0.03720675295263167,0.00025386940185294696,0.01462276003391372
Hedge,73,Bank Market,0.9+0,0.003499316437559253,0.037207348135756546,0.0002540742354055291,0.01462337269054114
Hedge,85,Bank Market,0.9+0,0.003496644743819877,0.03720751618303856,0.0002541320595766292,0.01462354567138848
Hedge,97,Bank Market,0.9+0,0.0034958902478323768,0.03720756364056602,0.0002541483886848014,0.014623594522183127
Prod,1,Bank Market,0.9+0,0.5076102328300666,0.5005755272495503,0.005005755272495503,0.5168452564138434
Prod,13,Bank Market,0.9+0,0.005533916629019724,0.025997178769318428,0.00025776521085096106,0.015465980472384537
Prod,25,Bank Market,0.9+0,0.007317413281245455,0.029909582413489264,0.000358132801785973,0.014339010212709958
Prod,37,Bank Market,0.9+0,0.005443209911663984,0.02997531416147235,0.0003521136280956539,0.013937550287467562
Prod,49,Bank Market,0.9+0,0.005029295741816621,0.029025540642412636,0.0003439045775493715,0.013977695475156161
Prod,61,Bank Market,0.9+0,0.004928344076379153,0.02876255700625097,0.0003414603882731668,0.013990644308120722
Prod,73,Bank Market,0.9+0,0.00489641292506307,0.02868850088254244,0.00034068078839814586,0.013994949378344484
Prod,85,Bank Market,0.9+0,0.004887333038044448,0.02866846518497545,0.0003405164635802214,0.013995906045392347
Prod,97,Bank Market,0.9+0,0.00488494773128796,0.02866304922153169,0.00034046985842599027,0.01399621210544209
GD,1,Bank Market,0.9+0,0.8369917952485918,0.8292539074019462,0.008292539074019462,0.8434518647007807
GD,13,Bank Market,0.9+0,0.20835276644370282,0.08314508760747627,0.0015714573950967852,0.07595964629700452
GD,25,Bank Market,0.9+0,0.03384396568114198,0.053756268754578576,0.0009435265535065384,0.05189190841917043
GD,37,Bank Market,0.9+0,0.042704731845748106,0.08396861754132864,0.001518796635201073,0.09193229379613843
GD,49,Bank Market,0.9+0,0.0637871409313214,0.06733643480931475,0.001774324012586982,0.0746310622009611
GD,61,Bank Market,0.9+0,0.06974143595726266,0.09188146218336504,0.0018464924913402887,0.09812879572272654
GD,73,Bank Market,0.9+0,0.012116132504431644,0.07162094731542207,0.0014554912274063042,0.0746310622009611
GD,85,Bank Market,0.9+0,0.012116132504431644,0.07162094731542207,0.0014554912274063042,0.0746310622009611
GD,97,Bank Market,0.9+0,0.012116132504431644,0.07162094731542207,0.0014554912274063042,0.0746310622009611
OGD,1,Bank Market,0.95+0,0.3352653181018691,0.3285985441287104,0.003285985441287104,0.3459523028387585
OGD,13,Bank Market,0.95+0,0.1285585785383203,0.10972235581199781,0.0008677941632048537,0.11559415160131943
OGD,25,Bank Market,0.95+0,0.031069739790450145,0.03590738443240897,0.00029632133579079854,0.02377904976114619
OGD,37,Bank Market,0.95+0,0.011341163498125358,0.03300394578646577,0.00021484698413008904,0.014876618123599175
OGD,49,Bank Market,0.95+0,0.0035929519240188,0.036020169972405244,0.00027905556074034967,0.01451758536688497
OGD,61,Bank Market,0.95+0,0.0029992429323832484,0.03606791642682407,0.00029382688758352715,0.014511787812693645
OGD,73,Bank Market,0.95+0,0.002680790089179048,0.03833954770419549,0.00031483861499634764,0.014719733797756537
OGD,85,Bank Market,0.95+0,0.0025041727763851227,0.03840517257777095,0.00031696517696147813,0.014676852181600697
OGD,97,Bank Market,0.95+0,0.002426799593153971,0.03837509118426276,0.00031866102453419675,0.014635589629632264
Hedge,1,Bank Market,0.95+0,0.5724938888192929,0.5653206659644089,0.0056532066596440885,0.5811822844499512
Hedge,13,Bank Market,0.95+0,0.019116416335906966,0.019841898695931944,0.0003446625103610325,0.019237126388066673
Hedge,25,Bank Market,0.95+0,0.006567014766170194,0.03127523286381419,0.0002542523972362675,0.00845391745104292
Hedge,37,Bank Market,0.95+0,0.0039338628178776655,0.02774550365885066,0.000319482621747376,0.020060453455547876
Hedge,49,Bank Market,0.95+0,0.0028451529367932815,0.03445432970080522,0.0003397055608825469,0.010801192853526933
Hedge,61,Bank Market,0.95+0,0.002436598848978678,0.03474366526997492,0.0003466753006478127,0.011759063858593276
Hedge,73,Bank Market,0.95+0,0.002184207252682833,0.03469453675132055,0.00034658729224601404,0.010655438402571382
Hedge,85,Bank Market,0.95+0,0.0020830478669153943,0.035617924870912206,0.0003602615934155088,0.011892704305812116
Hedge,97,Bank Market,0.95+0,0.002014348579316166,0.03778030657969878,0.0003624972024772314,0.013033302346871372
Prod,1,Bank Market,0.95+0,0.48361157618755113,0.47662810428762753,0.004766281042876275,0.49304878222171694
Prod,13,Bank Market,0.95+0,0.01373186674472215,0.04842744657957225,0.00042167412045753476,0.021474402574336963
Prod,25,Bank Market,0.95+0,0.006165020446677749,0.03790433572415994,0.00030505835853396096,0.012697660366507126
Prod,37,Bank Market,0.95+0,0.004314187440627948,0.03215197841819409,0.0003104296507886442,0.010135278295205703
Prod,49,Bank Market,0.95+0,0.003042587890383456,0.029898989547491858,0.0002812216423121075,0.01077471571161164
Prod,61,Bank Market,0.95+0,0.002610595602571371,0.027881438288248985,0.0002680986750253488,0.011434744356889038
Prod,73,Bank Market,0.95+0,0.002366658816336406,0.028274915739889467,0.0002764922240301815,0.011847744964404614
Prod,85,Bank Market,0.95+0,0.0024227995542173927,0.02860182732185882,0.0002697340697770444,0.011973833092229217
Prod,97,Bank Market,0.95+0,0.002226771237595339,0.02966057054188794,0.0002843359547336123,0.011530693335053776
GD,1,Bank Market,0.95+0,0.8369917952485918,0.8292539074019462,0.008292539074019462,0.8434518647007807
GD,13,Bank Market,0.95+0,0.46861420806972715,0.4610366532652447,0.004630272165209215,0.4758868114937851
GD,25,Bank Market,0.95+0,0.2695576627688049,0.2631423664763767,0.002651329297320535,0.2792376812999544
GD,37,Bank Market,0.95+0,0.13308341342281796,0.08407852189057242,0.0013619157834589815,0.08169500852735667
GD,49,Bank Market,0.95+0,0.024885096805328976,0.09741911418493326,0.0011603238389416067,0.07997595311077633
GD,61,Bank Market,0.95+0,0.08753819777051572,0.10033024626094356,0.0015924050964920859,0.08088878634047716
GD,73,Bank Market,0.95+0,0.03885552136926157,0.08005537215020325,0.0014063372190510092,0.07372590213167983
GD,85,Bank Market,0.95+0,0.015041160463325563,0.06668448465111022,0.0013115172927436185,0.057674076108087065
GD,97,Bank Market,0.95+0,0.015041160463325563,0.0697766727950323,0.0013115172927436183,0.06059668509053402
OGD,1,Bank Market,0.8+0,0.4059258321780782,0.3991082081693281,0.0039910820816932814,0.41601752043256535
OGD,13,Bank Market,0.8+0,0.021842081572955172,0.019530175827069635,0.00027559006448724365,0.019440662019863917
OGD,25,Bank Market,0.8+0,0.8348487189546798,0.8271154062677174,0.008271154062677174,0.8413268432681438
OGD,37,Bank Market,0.8+0,0.8308571610216663,0.8231471543866452,0.008231471543866452,0.8373835597430594
OGD,49,Bank Market,0.8+0,0.830582867699527,0.8228744626182154,0.008228744626182154,0.8371125837591491
OGD,61,Bank Market,0.8+0,0.830564018433105,0.8228557234095673,0.008228557234095673,0.8370939624581458
OGD,73,Bank Market,0.8+0,0.8305627231215091,0.8228544356610835,0.008228544356610835,0.8370926828122132
OGD,85,Bank Market,0.8+0,0.8305626341083747,0.8228543471676821,0.00822854347167682,0.8370925948756147
OGD,97,Bank Market,0.8+0,0.8305626279914394,0.8228543410864625,0.008228543410864625,0.837092588832658
Hedge,1,Bank Market,0.8+0,0.6130622916803027,0.6058024611196092,0.006058024611196092,0.6214089090514114
Hedge,13,Bank Market,0.8+0,0.040346995519420795,0.04309226861478577,0.00046691524586477807,0.0419508512713894
Hedge,25,Bank Market,0.8+0,0.0322240074874413,0.03495616591045483,0.00038309073409904045,0.033678006115449
Hedge,37,Bank Market,0.8+0,0.031688466627698406,0.034419760412862016,0.000377558443503247,0.03313258531833717
Hedge,49,Bank Market,0.8+0,0.03165176974216577,0.034383004279718965,0.0003771793268489926,0.033095211429501926
Hedge,61,Bank Market,0.8+0,0.031649248447590754,0.034380478914480386,0.0003771532791482244,0.03309264362076832
Hedge,73,Bank Market,0.8+0,0.8369917713524644,0.8292538835568335,0.008292538835568335,0.8434518410059718
Hedge,85,Bank Market,0.8+0,0.8369916823364718,0.8292537950605908,0.008292537950605909,0.8434517530665502
Hedge,97,Bank Market,0.8+0,0.8369916762193396,0.8292537889791757,0.008292537889791757,0.843451747023399
Prod,1,Bank Market,0.8+0,0.5533576720548617,0.5462253022707165,0.005462253022707165,0.5622072853425847
Prod,13,Bank Market,0.8+0,0.020466026779042298,0.023088581277929853,0.0002607538733593004,0.02162543443857348
Prod,25,Bank Market,0.8+0,0.02395995973536097,0.023661898956959103,0.00029779956052589584,0.022036152913539764
Prod,37,Bank Market,0.8+0,0.023695670165698252,0.023592083402270227,0.00029670650758529664,0.021968736499038247
Prod,49,Bank Market,0.8+0,0.023677579128163876,0.023587304250942877,0.0002966316847231093,0.021964121578362104
Prod,61,Bank Market,0.8+0,0.023676336210907332,0.023586975905825997,0.00029662654412416936,0.021963804516489587
Prod,73,Bank Market,0.8+0,0.023676250799955535,0.023586953342559332,0.0002966261908717776,0.02196378272858649
Prod,85,Bank Market,0.8+0,0.023676244930566484,0.02358695179202522,0.000296626166596486,0.02196378123133495
Prod,97,Bank Market,0.8+0,0.02367624452722525,0.02358695168547334,0.00029662616492830097,0.021963781128444607
GD,1,Bank Market,0.8+0,0.8369917952485918,0.8292539074019462,0.008292539074019462,0.8434518647007807
GD,13,Bank Market,0.8+0,0.022213133480283982,0.15986985314066646,0.0018589812342259743,0.16916753651344327
GD,25,Bank Market,0.8+0,0.08335578089859812,0.0809122428917303,0.0010361391427771366,0.08926617656033942
GD,37,Bank Market,0.8+0,0.08716356253118623,0.08325264312573814,0.0010824069795476398,0.0916583893015996
GD,49,Bank Market,0.8+0,0.08742650861850436,0.08343005498128368,0.001085914269734275,0.09183972875590307
GD,61,Bank Market,0.8+0,0.08744522183142601,0.08344159388880429,0.0010861423846873998,0.09185152311534209
GD,73,Bank Market,0.8+0,0.08744649326223651,0.08344241581233319,0.0010861586334567853,0.09185236323486932
GD,85,Bank Market,0.8+0,0.08744657955607957,0.08344246909628641,0.0010861596868378327,0.09185241769843924
GD,97,Bank Market,0.8+0,0.08744658561022624,0.08344247292971538,0.0010861597626216507,0.09185242161673382
Hedge-Hedge,1,Bank Market,0.95+0.98,0.5724938888192929,0.5653206659644089,0.0056532066596440885,0.5811822844499512
Hedge-Hedge,13,Bank Market,0.95+0.98,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,25,Bank Market,0.95+0.98,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,37,Bank Market,0.95+0.98,0.08074865783497984,0.08511857299044218,0.0008494604139998837,0.06683199022978838
Hedge-Hedge,49,Bank Market,0.95+0.98,0.08074865783497984,0.08511857299044218,0.0008494604139998837,0.06683199022978838
Hedge-Hedge,61,Bank Market,0.95+0.98,0.06710410899065551,0.0715536924283815,0.0007138116083792768,0.05335246028985434
Hedge-Hedge,73,Bank Market,0.95+0.98,0.09334060787505132,0.09986375905468561,0.0007644794129351916,0.07543698677985325
Hedge-Hedge,85,Bank Market,0.95+0.98,0.09334060787505132,0.09986375905468561,0.0007989874189594047,0.07543698677985325
Hedge-Hedge,97,Bank Market,0.95+0.98,0.0908737234486183,0.0989063277676231,0.0007904725757135427,0.07448855704207255
Hedge-Hedge,1,Bank Market,0.9+0.98,0.5859432983524837,0.5787413629424578,0.005787413629424578,0.5945183862002853
Hedge-Hedge,13,Bank Market,0.9+0.98,0.13685027987718157,0.1312098402223236,0.0013150591035560612,0.1481352783295533
Hedge-Hedge,25,Bank Market,0.9+0.98,0.13685027987718157,0.1312098402223236,0.0013150591035560612,0.1481352783295533
Hedge-Hedge,37,Bank Market,0.9+0.98,0.07104520598138658,0.06578899135744178,0.0006943341005702608,0.08312605934413325
Hedge-Hedge,49,Bank Market,0.9+0.98,0.056599568065284926,0.059371081155460526,0.0006312746211915397,0.06359709704930927
Hedge-Hedge,61,Bank Market,0.9+0.98,0.05487223816584737,0.05764096245889747,0.0006139734342259093,0.05823907266921086
Hedge-Hedge,73,Bank Market,0.9+0.98,0.054388402582069305,0.05715634571612621,0.0006091272667981967,0.056738257535584494
Hedge-Hedge,85,Bank Market,0.9+0.98,0.05425207237647952,0.057019795403604065,0.0006077617636729752,0.056315373310901924
Hedge-Hedge,97,Bank Market,0.9+0.98,0.05421359414542254,0.056981255048930396,0.0006073763601262385,0.05619601724569796
OGD-OGD,1,Bank Market,0.95+0.98,0.3352653181018691,0.32859854412871026,0.0032859854412871027,0.3459523028387584
OGD-OGD,13,Bank Market,0.95+0.98,0.04925902122647934,0.05201868290602973,0.0005515467572876524,0.0510272906813694
OGD-OGD,25,Bank Market,0.95+0.98,0.04574302308206416,0.05373100293685169,0.0004466112168390171,0.03074149102342115
OGD-OGD,37,Bank Market,0.95+0.98,0.04574302308206416,0.05373100293685169,0.0006502262144407054,0.03074149102342115
OGD-OGD,49,Bank Market,0.95+0.98,0.04574302308206416,0.05373100293685169,0.0006969715750795332,0.03074149102342115
OGD-OGD,61,Bank Market,0.95+0.98,0.01707860207008062,0.035063943788197965,0.0004978724132549401,0.01992759904060963
OGD-OGD,73,Bank Market,0.95+0.98,0.018967202018267817,0.033696961070899666,0.00042666732731894987,0.019245893379568658
OGD-OGD,85,Bank Market,0.95+0.98,0.015008545684288069,0.03299790428713122,0.000486139246635945,0.020842003960105267
OGD-OGD,97,Bank Market,0.95+0.98,0.012343366427056392,0.03754355381628143,0.0005635141489386841,0.024104506621979282
OGD-OGD,1,Bank Market,0.9+0.98,0.35833197752702,0.35161595955329394,0.0035161595955329394,0.36882463164806134
OGD-OGD,13,Bank Market,0.9+0.98,0.08598634456976226,0.08064289108874818,0.0008022406323347011,0.09788649790729485
OGD-OGD,25,Bank Market,0.9+0.98,0.07166553669337529,0.07950061840830296,0.0005727107237482971,0.05569888822550086
OGD-OGD,37,Bank Market,0.9+0.98,0.07166553669337529,0.07950061840830296,0.0006491026109246437,0.05569888822550086
OGD-OGD,49,Bank Market,0.9+0.98,0.06950767451174751,0.07866312284356464,0.0006520025016392822,0.054869266601902125
OGD-OGD,61,Bank Market,0.9+0.98,0.06723858999561202,0.07778246038307017,0.0006378095912896413,0.05399688392779679
OGD-OGD,73,Bank Market,0.9+0.98,0.06659200052747798,0.07753151024529993,0.0006337634128905066,0.05374829316564242
OGD-OGD,85,Bank Market,0.9+0.98,0.06640892549158137,0.07746045634209738,0.0006326176328689417,0.05367790729493452
OGD-OGD,97,Bank Market,0.9+0.98,0.0663571830357374,0.07744037439356193,0.0006322937895596587,0.053658014152271644
Hedge-Hedge,1,Bank Market,0.95+0.99,0.5724938888192924,0.5653206659644089,0.0056532066596440885,0.581182284449951
Hedge-Hedge,13,Bank Market,0.95+0.99,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,25,Bank Market,0.95+0.99,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,37,Bank Market,0.95+0.99,0.03878844002625066,0.043403354009769725,0.0004323082241931591,0.029289716644208885
Hedge-Hedge,49,Bank Market,0.95+0.99,0.0792032125402722,0.08699383496266595,0.0007847392083248485,0.06295593022814999
Hedge-Hedge,61,Bank Market,0.95+0.99,0.0792032125402722,0.08699383496266595,0.0008550765025208601,0.06295593022814999
Hedge-Hedge,73,Bank Market,0.95+0.99,0.0792032125402722,0.08699383496266595,0.000888077359983099,0.06295593022814999
Hedge-Hedge,85,Bank Market,0.95+0.99,0.07198405044164083,0.08419198028899534,0.0008568832268424419,0.060180417949246445
Hedge-Hedge,97,Bank Market,0.95+0.99,0.065145570372087,0.0815378734713474,0.000821128907614203,0.05755126443492363
Hedge-Hedge,1,Bank Market,0.9+0.99,0.5859432983524837,0.5787413629424576,0.005787413629424576,0.594518386200285
Hedge-Hedge,13,Bank Market,0.9+0.99,0.13685027987718157,0.13120984022232365,0.0013150591035560619,0.14813527832955345
Hedge-Hedge,25,Bank Market,0.9+0.99,0.13685027987718157,0.13120984022232365,0.0013150591035560619,0.14813527832955345
Hedge-Hedge,37,Bank Market,0.9+0.99,0.06118044593256467,0.06253019890933925,0.000662865798730327,0.07338060495458174
Hedge-Hedge,49,Bank Market,0.9+0.99,0.05359621701389281,0.056362881153800365,0.0006011926211749382,0.0554445013209774
Hedge-Hedge,61,Bank Market,0.9+0.99,0.05190745990112035,0.05467139752018011,0.0005842777848387357,0.05372458913534355
Hedge-Hedge,73,Bank Market,0.9+0.99,0.05143447502066254,0.05419764899933397,0.0005795402996302743,0.053242878382880936
Hedge-Hedge,85,Bank Market,0.9+0.99,0.05130120586767797,0.05406416468152714,0.0005782054564522059,0.0531071506109867
Hedge-Hedge,97,Bank Market,0.9+0.99,0.051263591887581283,0.05402648997315886,0.0005778287093685232,0.05306884270854825
OGD-OGD,1,Bank Market,0.95+0.99,0.3352653181018691,0.32859854412871026,0.0032859854412871027,0.3459523028387584
OGD-OGD,13,Bank Market,0.95+0.99,0.04925902122647934,0.05201868290602973,0.0005519797231693701,0.0510272906813694
OGD-OGD,25,Bank Market,0.95+0.99,0.04574302308206416,0.05373100293685169,0.00044562421555104244,0.03074149102342115
OGD-OGD,37,Bank Market,0.95+0.99,0.04574302308206416,0.05373100293685169,0.0006442256039740912,0.03074149102342115
OGD-OGD,49,Bank Market,0.95+0.99,0.04574302308206416,0.05373100293685169,0.0006926456875638861,0.03074149102342115
OGD-OGD,61,Bank Market,0.95+0.99,0.01707860207008062,0.03249052795437532,0.00046159135542259524,0.018860591365644705
OGD-OGD,73,Bank Market,0.95+0.99,0.01707860207008062,0.031269158437377445,0.00044798142446452437,0.018719088537336802
OGD-OGD,85,Bank Market,0.95+0.99,0.016334441106626088,0.03267790116987178,0.0004821339059512068,0.020766906322203342
OGD-OGD,97,Bank Market,0.95+0.99,0.01596392614370997,0.036588943906543006,0.0005479627650204844,0.0234966244674847
OGD-OGD,1,Bank Market,0.9+0.99,0.35833197752702,0.35161595955329394,0.0035161595955329394,0.36882463164806134
OGD-OGD,13,Bank Market,0.9+0.99,0.08598634456976226,0.08064289108874818,0.0008022406323347011,0.09788649790729485
OGD-OGD,25,Bank Market,0.9+0.99,0.06131902025073669,0.06921512857526814,0.0004542981516228746,0.04573758106259878
OGD-OGD,37,Bank Market,0.9+0.99,0.06131902025073669,0.06921512857526814,0.0005317006277006199,0.04573758106259878
OGD-OGD,49,Bank Market,0.9+0.99,0.06131902025073669,0.06921512857526814,0.0005509736383992971,0.04573758106259878
OGD-OGD,61,Bank Market,0.9+0.99,0.0596458829807656,0.0685657613196902,0.0005432903950672147,0.04509431900896284
OGD-OGD,73,Bank Market,0.9+0.99,0.058969754021039135,0.06830334650479455,0.0005391627435080311,0.044834371357946864
OGD-OGD,85,Bank Market,0.9+0.99,0.05877832380160769,0.06822904984159907,0.0005379939268402849,0.044760773214931535
OGD-OGD,97,Bank Market,0.9+0.99,0.05872422061116476,0.06820805165996369,0.0005376635752183953,0.044739972453381925
Hedge-Hedge,1,Bank Market,0.95+0.95,0.5724938888192929,0.5653206659644089,0.0056532066596440885,0.5811822844499512
Hedge-Hedge,13,Bank Market,0.95+0.95,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,25,Bank Market,0.95+0.95,0.08853749327779721,0.08317914405800275,0.0008335167564845657,0.10040679269926904
Hedge-Hedge,37,Bank Market,0.95+0.95,0.08074865783497984,0.08511857299044218,0.0008494604139998837,0.06683199022978838
Hedge-Hedge,49,Bank Market,0.95+0.95,0.08074865783497984,0.08511857299044218,0.0008494604139998837,0.06683199022978838
Hedge-Hedge,61,Bank Market,0.95+0.95,0.0678040568720406,0.0722495534289163,0.0007207702183846249,0.05404394291278111
Hedge-Hedge,73,Bank Market,0.95+0.95,0.09369007657117581,0.10048303773290126,0.0007404947345133265,0.07603289571753186
Hedge-Hedge,85,Bank Market,0.95+0.95,0.09369007657117581,0.10048303773290126,0.0007773790148269406,0.07603289571753186
Hedge-Hedge,97,Bank Market,0.95+0.95,0.09256015645864657,0.10004450041999577,0.0007844616173422088,0.07559848143182146
Hedge-Hedge,1,Bank Market,0.9+0.95,0.5859432983524837,0.5787413629424578,0.005787413629424578,0.5945183862002853
Hedge-Hedge,13,Bank Market,0.9+0.95,0.13685027987718157,0.13120984022232365,0.0013150591035560619,0.14813527832955345
Hedge-Hedge,25,Bank Market,0.9+0.95,0.13685027987718157,0.13120984022232365,0.0013150591035560619,0.14813527832955345
Hedge-Hedge,37,Bank Market,0.9+0.95,0.07104520598138671,0.0657889913574419,0.0006943341005702612,0.08312605934413336
Hedge-Hedge,49,Bank Market,0.9+0.95,0.05659956806528503,0.05937108115546075,0.0006312746211915419,0.06359709704930952
Hedge-Hedge,61,Bank Market,0.9+0.95,0.054872238165847485,0.05764096245889762,0.0006139734342259107,0.05823907266921124
Hedge-Hedge,73,Bank Market,0.9+0.95,0.05438840258206937,0.057156345716126225,0.0006091272667981968,0.056738257535584494
Hedge-Hedge,85,Bank Market,0.9+0.95,0.05425207237647956,0.057019795403604065,0.0006077617636729752,0.05631537331090204
Hedge-Hedge,97,Bank Market,0.9+0.95,0.05421359414542254,0.05698125504893041,0.0006073763601262387,0.05619601724569796
OGD-OGD,1,Bank Market,0.95+0.95,0.3352653181018691,0.32859854412871026,0.0032859854412871027,0.3459523028387584
OGD-OGD,13,Bank Market,0.95+0.95,0.04925902122647934,0.05201868290602973,0.000552168852245017,0.0510272906813694
OGD-OGD,25,Bank Market,0.95+0.95,0.04574302308206416,0.05373100293685169,0.0004519631603760077,0.03074149102342115
OGD-OGD,37,Bank Market,0.95+0.95,0.04574302308206416,0.05373100293685169,0.0006346493608092817,0.03074149102342115
OGD-OGD,49,Bank Market,0.95+0.95,0.04574302308206416,0.05373100293685169,0.0006882061207382461,0.03074149102342115
OGD-OGD,61,Bank Market,0.95+0.95,0.016218715379326995,0.03139727278486711,0.0004413288407785634,0.017922405493879547
OGD-OGD,73,Bank Market,0.95+0.95,0.025091495247408804,0.024069569337099497,0.0004231165820655767,0.01802184866475196
OGD-OGD,85,Bank Market,0.95+0.95,0.02169433990382611,0.024358951117224074,0.00042684046442092305,0.01811006277711892
OGD-OGD,97,Bank Market,0.95+0.95,0.020687271401690296,0.026720039042467683,0.0004665452136823779,0.019756365108732302
OGD-OGD,1,Bank Market,0.9+0.95,0.35833197752702,0.35161595955329394,0.0035161595955329394,0.36882463164806134
OGD-OGD,13,Bank Market,0.9+0.95,0.08598634456976226,0.079800908342877,0.00079800908342877,0.0987230777062636
OGD-OGD,25,Bank Market,0.9+0.95,0.07755673574649412,0.08619905228931388,0.0005927076334519186,0.0605341733147056
OGD-OGD,37,Bank Market,0.9+0.95,0.07755673574649412,0.08619905228931388,0.0006733481039061974,0.0605341733147056
